,Unnamed: 0,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
1149,1149,51633,20,hybrid,1000,216,Mozambique,alpha,924153.579744442,1380.0,922627.0690850436,995,22.39472,0.016,1.67,0.02672,1.0,3.366
1151,1151,51633,20,hybrid,1000,216,Mozambique,beta,792294.7141631797,1327.43008370688,791545.4575066859,438,22.376253,0.016,1.0,0.016,1.0,3.366
1153,1153,51633,20,hybrid,1000,216,Mozambique,beta,789026.7624769437,1160.0,787729.6340018059,151,22.23038,0.016,1.0,0.016,1.0,3.366
1154,1154,51633,20,hybrid,1000,216,Gambia,gamma,997041.8281391246,1120.0,996019.4571488173,916,22.10035,0.016,2.0,0.032,1.0,7.228999999999999
1155,1155,51633,20,hybrid,1000,216,Mozambique,beta,780415.313687027,1300.0,778821.312744791,381,22.242914,0.016,1.0,0.016,1.0,3.366
1158,1158,51633,20,hybrid,1000,216,Gambia,gamma,995247.2110301025,1220.0,994199.8797790998,936,22.147348,0.016,2.0,0.032,1.0,7.228999999999999
1159,1159,51633,20,hybrid,1000,216,Gambia,alpha,982531.9783486666,880.0,981770.8272897868,938,22.187237,0.016,1.67,0.02672,1.0,7.228999999999999
1160,1160,51633,20,hybrid,1000,216,Gambia,alpha,981203.0087080495,960.0,980321.4402753956,827,22.181479,0.016,1.67,0.02672,1.0,7.228999999999999
1161,1161,51633,20,hybrid,1000,216,Mozambique,gamma,946237.522804428,1180.0,944919.923081185,966,22.229681,0.016,2.0,0.032,1.0,3.366
1162,1162,51633,20,hybrid,1000,216,Mozambique,beta,781682.7443100151,1204.29981696,780263.4014970709,690,22.266201,0.016,1.0,0.016,1.0,3.366
1163,1163,51633,20,hybrid,1000,216,Gambia,alpha,980309.4242026308,920.0,979116.2987217152,897,22.254679,0.016,1.67,0.02672,1.0,7.228999999999999
1165,1165,51633,20,hybrid,1000,216,Mozambique,beta,787224.7523679215,1141.2,786907.0460415833,184,22.33677,0.016,1.0,0.016,1.0,3.366
1167,1167,51633,20,hybrid,1000,216,Mozambique,alpha,924419.0672833816,1140.0,923383.5852145136,617,22.423212,0.016,1.67,0.02672,1.0,3.366
1169,1169,51633,20,hybrid,1000,216,Gambia,alpha,983311.6738226468,920.0,982622.5540236554,72,22.27901,0.016,1.67,0.02672,1.0,7.228999999999999
1170,1170,51633,20,hybrid,1000,216,Gambia,gamma,997991.8441307794,980.0,996977.0778227452,608,22.272087,0.016,2.0,0.032,1.0,7.228999999999999
1172,1172,51633,20,hybrid,1000,216,Gambia,delta,1003833.4261005962,1200.0,1002486.6675430194,233,22.26268,0.016,2.2,0.0352,1.0,7.228999999999999
1175,1175,51633,20,hybrid,1000,216,Mozambique,gamma,949947.3898038107,1100.0,948870.3993892208,999,22.483921,0.016,2.0,0.032,1.0,3.366
1177,1177,51633,20,hybrid,1000,216,Mozambique,alpha,923018.5252642096,1340.0,921721.799382401,457,22.285604,0.016,1.67,0.02672,1.0,3.366
1178,1178,51633,20,hybrid,1000,216,Mozambique,gamma,949060.2734436588,960.0,947884.5583404622,78,22.284973,0.016,2.0,0.032,1.0,3.366
1180,1180,51633,20,hybrid,1000,216,Gambia,alpha,977371.4248316344,1040.0000000000002,976272.9683108045,564,22.236116,0.016,1.67,0.02672,1.0,7.228999999999999
1184,1184,51633,20,hybrid,1000,216,Mozambique,beta,780863.5348194821,1087.43008370688,779453.5070342328,721,22.207697,0.016,1.0,0.016,1.0,3.366
1185,1185,51633,20,hybrid,1000,216,Gambia,alpha,981039.92997599,780.0,980090.7902095446,148,22.266588,0.016,1.67,0.02672,1.0,7.228999999999999
1189,1189,51633,20,hybrid,1000,216,Gambia,delta,1004598.7302958404,1120.0,1003642.2055539488,897,22.254679,0.016,2.2,0.0352,1.0,7.228999999999999
1190,1190,51633,20,hybrid,1000,216,Gambia,alpha,983125.1997416652,940.0,982074.4157099356,285,22.317818,0.016,1.67,0.02672,1.0,7.228999999999999
1191,1191,51633,20,hybrid,1000,216,Mozambique,delta,959378.8382100208,1240.0,958011.8594206602,965,22.32701,0.016,2.2,0.0352,1.0,3.366
1192,1192,51633,20,hybrid,1000,216,Gambia,alpha,983038.6195041818,1200.0,982002.3328527414,374,22.158764,0.016,1.67,0.02672,1.0,7.228999999999999
1193,1193,51633,20,hybrid,1000,216,Gambia,alpha,978602.249852614,1120.0,977548.3706687414,37,22.033293,0.016,1.67,0.02672,1.0,7.228999999999999
1194,1194,51633,20,hybrid,1000,216,Mozambique,beta,786610.1079307724,873.89544746409,785181.7453867081,137,22.302795,0.016,1.0,0.016,1.0,3.366
1198,1198,51633,20,hybrid,1000,216,Mozambique,beta,779406.846195031,1160.0,778044.6458856167,218,22.189043,0.016,1.0,0.016,1.0,3.366
1199,1199,51633,20,hybrid,1000,216,Gambia,delta,1003700.5191202788,1180.0,1002411.9946720892,824,22.356329,0.016,2.2,0.0352,1.0,7.228999999999999
1207,1207,51633,20,hybrid,1000,216,Mozambique,beta,787899.9985770129,1200.0,785888.5191198825,856,22.235157,0.016,1.0,0.016,1.0,3.366
1209,1209,51633,20,hybrid,1000,216,Gambia,delta,1002781.2337385684,1020.0,1001833.010724454,198,22.170351,0.016,2.2,0.0352,1.0,7.228999999999999
1211,1211,51633,20,hybrid,1000,216,Gambia,alpha,979245.3507532652,1120.0,978275.5635461268,998,22.125536,0.016,1.67,0.02672,1.0,7.228999999999999
1215,1215,51633,20,hybrid,1000,216,Mozambique,beta,784697.8375457281,1000.0,784044.5322176348,639,22.287174,0.016,1.0,0.016,1.0,3.366
1216,1216,51633,20,hybrid,1000,216,Mozambique,beta,784047.750978638,1024.29981696,783236.7107439416,618,22.217222,0.016,1.0,0.016,1.0,3.366
1219,1219,51633,20,hybrid,1000,216,Mozambique,gamma,949860.18475211,1240.0000000000002,948854.497290948,445,22.317425,0.016,2.0,0.032,1.0,3.366
1223,1223,51633,20,hybrid,1000,216,Mozambique,beta,790687.9494007368,1140.0,789283.5923848383,453,22.3005,0.016,1.0,0.016,1.0,3.366
1225,1225,51633,20,hybrid,1000,216,Gambia,delta,1003764.8953110832,1060.0,1002902.1322569752,506,22.220364,0.016,2.2,0.0352,1.0,7.228999999999999
1227,1227,51633,20,hybrid,1000,216,Gambia,alpha,980765.56426977,1160.0,979431.8541630972,699,22.17528,0.016,1.67,0.02672,1.0,7.228999999999999
1228,1228,51633,20,hybrid,1000,216,Gambia,alpha,980483.5504863268,1120.0,979446.9866086028,358,22.110977,0.016,1.67,0.02672,1.0,7.228999999999999
1229,1229,51633,20,hybrid,1000,216,Mozambique,beta,787217.9548340443,660.0,786427.3529878072,365,22.277594,0.016,1.0,0.016,1.0,3.366
1230,1230,51633,20,hybrid,1000,216,Gambia,alpha,979778.4897475328,1180.0,978618.1068689068,470,22.234032,0.016,1.67,0.02672,1.0,7.228999999999999
1233,1233,51633,20,hybrid,1000,216,Gambia,alpha,979936.7912140172,1080.0,978797.0285090904,486,22.171722,0.016,1.67,0.02672,1.0,7.228999999999999
1234,1234,51633,20,hybrid,1000,216,Mozambique,beta,793285.0454054646,1367.43008370688,792417.8398887801,574,22.497046,0.016,1.0,0.016,1.0,3.366
1235,1235,51633,20,hybrid,1000,216,Mozambique,beta,777831.8848593286,740.0,777510.8924784189,196,22.099438,0.016,1.0,0.016,1.0,3.366
1236,1236,51633,20,hybrid,1000,216,Mozambique,beta,786319.7055245999,1100.0,785260.202888204,861,22.350231,0.016,1.0,0.016,1.0,3.366
1240,1240,51633,20,hybrid,1000,216,Mozambique,beta,790904.0530218622,1020.0,789647.2204763899,201,22.442982,0.016,1.0,0.016,1.0,3.366
1241,1241,51633,20,hybrid,1000,216,Gambia,alpha,981103.7882221858,1000.0,980214.1308563276,38,22.234457,0.016,1.67,0.02672,1.0,7.228999999999999
1242,1242,51633,20,hybrid,1000,216,Mozambique,alpha,916848.1015744164,1060.0,916175.1227877192,988,22.174093,0.016,1.67,0.02672,1.0,3.366
1243,1243,51633,20,hybrid,1000,216,Mozambique,beta,783651.1522787563,1018.4884258895036,782971.3988870364,979,22.400095,0.016,1.0,0.016,1.0,3.366
1244,1244,51633,20,hybrid,1000,216,Mozambique,alpha,918629.041215408,1160.0,917697.1605745984,644,22.236528,0.016,1.67,0.02672,1.0,3.366
1250,1250,51633,20,hybrid,1000,216,Gambia,beta,899458.2976162113,1240.0,897902.2965920328,145,22.180674,0.016,1.0,0.016,1.0,7.228999999999999
1252,1252,51633,20,hybrid,1000,216,Gambia,alpha,978146.738504852,1500.0,976706.2857354076,630,22.085735,0.016,1.67,0.02672,1.0,7.228999999999999
1254,1254,51633,20,hybrid,1000,216,Gambia,alpha,983153.33138863,1120.0,982113.0508889352,672,22.175383,0.016,1.67,0.02672,1.0,7.228999999999999
1255,1255,51633,20,hybrid,1000,216,Gambia,gamma,997455.0333417784,1240.0,996230.6270398062,440,22.237335,0.016,2.0,0.032,1.0,7.228999999999999
1256,1256,51633,20,hybrid,1000,216,Gambia,gamma,998105.8392302756,980.0,997301.7122463326,27,22.268314,0.016,2.0,0.032,1.0,7.228999999999999
1257,1257,51633,20,hybrid,1000,216,Mozambique,beta,777833.1105482222,1120.0,776822.9589841987,320,22.154291,0.016,1.0,0.016,1.0,3.366
1260,1260,51633,20,hybrid,1000,216,Mozambique,beta,791200.7205448658,1240.0,790431.0129808284,425,22.296255,0.016,1.0,0.016,1.0,3.366
1261,1261,51633,20,hybrid,1000,216,Mozambique,gamma,948795.8968600086,1180.0,947580.3998344784,368,22.339586,0.016,2.0,0.032,1.0,3.366
1262,1262,51633,20,hybrid,1000,216,Gambia,gamma,995209.5893670208,980.0,994325.2234914396,321,22.29802,0.016,2.0,0.032,1.0,7.228999999999999
1263,1263,51633,20,hybrid,1000,216,Mozambique,beta,783216.5698484881,751.3515167744,782785.0616124852,192,22.247795,0.016,1.0,0.016,1.0,3.366
1264,1264,51633,20,hybrid,1000,216,Mozambique,beta,776497.1581006569,1387.43008370688,774809.3306799061,367,22.346155,0.016,1.0,0.016,1.0,3.366
1268,1268,51633,20,hybrid,1000,216,Gambia,alpha,980171.246761855,840.0,979168.8613623024,534,22.16689,0.016,1.67,0.02672,1.0,7.228999999999999
1270,1270,51633,20,hybrid,1000,216,Mozambique,beta,793795.0558577531,948.916100448256,792862.5234494449,685,22.422535,0.016,1.0,0.016,1.0,3.366
1272,1272,51633,20,hybrid,1000,216,Gambia,alpha,981803.4206688463,840.0,981054.855198514,194,22.201002,0.016,1.67,0.02672,1.0,7.228999999999999
1274,1274,51633,20,hybrid,1000,216,Mozambique,beta,786061.8582470637,1045.159780352,785277.5390892851,60,22.29809,0.016,1.0,0.016,1.0,3.366
1276,1276,51633,20,hybrid,1000,216,Gambia,alpha,979397.0921912064,1020.0,978469.9291340678,286,22.08752,0.016,1.67,0.02672,1.0,7.228999999999999
1279,1279,51633,20,hybrid,1000,216,Mozambique,beta,784179.3830780702,1140.0,782585.6884379748,502,22.303242,0.016,1.0,0.016,1.0,3.366
1280,1280,51633,20,hybrid,1000,216,Mozambique,gamma,947040.9030929852,1180.0,946209.532313043,255,22.255999,0.016,2.0,0.032,1.0,3.366
1282,1282,51633,20,hybrid,1000,216,Gambia,alpha,981408.595129194,880.0,980526.158886777,272,22.249334,0.016,1.67,0.02672,1.0,7.228999999999999
1285,1285,51633,20,hybrid,1000,216,Gambia,alpha,981115.0444629634,1118.4984152001816,980030.697163784,478,22.15853,0.016,1.67,0.02672,1.0,7.228999999999999
1290,1290,51633,20,hybrid,1000,216,Mozambique,gamma,949015.5511947942,1240.0,947938.5995641924,418,22.422712,0.016,2.0,0.032,1.0,3.366
1292,1292,51633,20,hybrid,1000,216,Gambia,alpha,981396.774099215,1140.0,980401.8654638254,511,22.427032,0.016,1.67,0.02672,1.0,7.228999999999999
1295,1295,51633,20,hybrid,1000,216,Gambia,alpha,981278.674003313,960.0,980287.4690218432,466,22.200134,0.016,1.67,0.02672,1.0,7.228999999999999
1297,1297,51633,20,hybrid,1000,216,Gambia,gamma,996905.2660176692,1180.0,995852.0786668313,863,22.151766,0.016,2.0,0.032,1.0,7.228999999999999
1302,1302,51633,20,hybrid,1000,216,Mozambique,beta,784822.7077837824,1040.0,784023.8274150803,24,22.354376,0.016,1.0,0.016,1.0,3.366
1307,1307,51633,20,hybrid,1000,216,Mozambique,beta,781577.2962816745,1172.8391846454888,780108.6038102868,927,22.44238,0.016,1.0,0.016,1.0,3.366
1308,1308,51633,20,hybrid,1000,216,Gambia,alpha,980177.543813977,1060.0000000000002,979126.2847076368,324,22.160471,0.016,1.67,0.02672,1.0,7.228999999999999
1311,1311,51633,20,hybrid,1000,216,Gambia,alpha,979573.9661444152,1200.0,978214.7798250128,337,22.141739,0.016,1.67,0.02672,1.0,7.228999999999999
1312,1312,51633,20,hybrid,1000,216,Gambia,alpha,980409.530785112,1140.0,979001.4103248728,942,22.145363,0.016,1.67,0.02672,1.0,7.228999999999999
1314,1314,51633,20,hybrid,1000,216,Mozambique,beta,782953.5720681809,1060.0,782122.281695755,319,22.271454,0.016,1.0,0.016,1.0,3.366
1315,1315,51633,20,hybrid,1000,216,Mozambique,beta,782860.2078326889,962.985984,781937.4464251094,975,22.300087,0.016,1.0,0.016,1.0,3.366
1317,1317,51633,20,hybrid,1000,216,Gambia,beta,901141.6145185868,1140.0,899856.3582029929,194,22.201002,0.016,1.0,0.016,1.0,7.228999999999999
1322,1322,51633,20,hybrid,1000,216,Gambia,alpha,979030.0754459096,1196.8345649915277,977867.8713969454,123,22.208986,0.016,1.67,0.02672,1.0,7.228999999999999
1324,1324,51633,20,hybrid,1000,216,Mozambique,beta,791297.2388381474,1140.0,790515.610430951,804,22.488369,0.016,1.0,0.016,1.0,3.366
1327,1327,51633,20,hybrid,1000,216,Mozambique,beta,788906.0478471838,1128.916100448256,787873.2430438572,736,22.1873,0.016,1.0,0.016,1.0,3.366
1328,1328,51633,20,hybrid,1000,216,Mozambique,beta,779614.0242779927,900.0,778422.9501356531,613,22.18588,0.016,1.0,0.016,1.0,3.366
1330,1330,51633,20,hybrid,1000,216,Gambia,alpha,979181.2837880864,1200.0,978216.1347693912,240,22.09863,0.016,1.67,0.02672,1.0,7.228999999999999
1331,1331,51633,20,hybrid,1000,216,Mozambique,beta,784633.6941946417,880.0,783989.5206404112,578,22.296724,0.016,1.0,0.016,1.0,3.366
1332,1332,51633,20,hybrid,1000,216,Mozambique,beta,782822.7906150005,620.0,782142.4701999854,254,22.348007,0.016,1.0,0.016,1.0,3.366
1338,1338,51633,20,hybrid,1000,216,Gambia,alpha,980574.0398737416,1400.0,979188.0503377178,779,22.178333,0.016,1.67,0.02672,1.0,7.228999999999999
1341,1341,51633,20,hybrid,1000,216,Gambia,beta,896163.530279716,1220.0,894868.8283288188,763,22.36015,0.016,1.0,0.016,1.0,7.228999999999999
1342,1342,51633,20,hybrid,1000,216,Gambia,alpha,981676.8463923612,1260.0,980516.5441987969,496,22.285395,0.016,1.67,0.02672,1.0,7.228999999999999
1343,1343,51633,20,hybrid,1000,216,Mozambique,gamma,947962.4612724364,1260.0,947040.468398828,809,22.312746,0.016,2.0,0.032,1.0,3.366
1346,1346,51633,20,hybrid,1000,216,Mozambique,beta,787490.9227264378,1120.0,786104.3572044695,116,22.368723,0.016,1.0,0.016,1.0,3.366
1347,1347,51633,20,hybrid,1000,216,Mozambique,beta,782953.5720681809,1060.0,782122.281695755,319,22.271454,0.016,1.0,0.016,1.0,3.366
1348,1348,51633,20,hybrid,1000,216,Mozambique,beta,784712.0859498023,1000.0,783464.01717389,644,22.236528,0.016,1.0,0.016,1.0,3.366
1349,1349,51633,20,hybrid,1000,216,Gambia,alpha,978859.5168047705,1020.0,977850.501888172,997,22.06097,0.016,1.67,0.02672,1.0,7.228999999999999
1350,1350,51633,20,hybrid,1000,216,Gambia,alpha,981386.8907471034,1020.0,980362.7768507164,864,22.301493,0.016,1.67,0.02672,1.0,7.228999999999999
1352,1352,51633,20,hybrid,1000,216,Mozambique,beta,782874.8344362961,1380.0,781895.6871052905,917,22.37212,0.016,1.0,0.016,1.0,3.366
1354,1354,51633,20,hybrid,1000,216,Gambia,alpha,979788.0271140598,900.0,979011.861494442,834,22.180779,0.016,1.67,0.02672,1.0,7.228999999999999
1355,1355,51633,20,hybrid,1000,216,Gambia,gamma,997727.9664213638,1060.0,996758.8671491612,773,22.134119,0.016,2.0,0.032,1.0,7.228999999999999
1356,1356,51633,20,hybrid,1000,216,Mozambique,beta,781989.7279109202,1000.0,780747.7604102248,972,22.250734,0.016,1.0,0.016,1.0,3.366
1358,1358,51633,20,hybrid,1000,216,Mozambique,beta,780188.5320400863,920.0,779899.7791210562,10,22.19296,0.016,1.0,0.016,1.0,3.366
1359,1359,51633,20,hybrid,1000,216,Gambia,alpha,983847.88374443,1320.0,982585.8682933686,480,22.304026,0.016,1.67,0.02672,1.0,7.228999999999999
1360,1360,51633,20,hybrid,1000,216,Gambia,alpha,985341.3021821756,1100.0,984358.7316077064,574,22.414238,0.016,1.67,0.02672,1.0,7.228999999999999
1361,1361,51633,20,hybrid,1000,216,Mozambique,beta,787787.1024408748,980.0,786582.5447119923,786,22.231323,0.016,1.0,0.016,1.0,3.366
1370,1370,51633,20,hybrid,1000,216,Gambia,alpha,982841.1693763268,1140.0,981911.3231966397,693,22.205051,0.016,1.67,0.02672,1.0,7.228999999999999
1373,1373,51633,20,hybrid,1000,216,Mozambique,beta,782677.1370659494,1122.985984,781713.4831448939,916,22.180296,0.016,1.0,0.016,1.0,3.366
1375,1375,51633,20,hybrid,1000,216,Mozambique,beta,782330.3201302594,1140.0,781565.6570896442,236,22.259626,0.016,1.0,0.016,1.0,3.366
1377,1377,51633,20,hybrid,1000,216,Mozambique,beta,777999.9241685539,900.0,776864.8240166289,366,22.178646,0.016,1.0,0.016,1.0,3.366
1385,1385,51633,20,hybrid,1000,216,Mozambique,beta,791192.2757591133,1305.159780352,789800.4481838258,13,22.318682,0.016,1.0,0.016,1.0,3.366
1387,1387,51633,20,hybrid,1000,216,Gambia,alpha,981227.7330953144,1320.0,979927.3486138612,885,22.304508,0.016,1.67,0.02672,1.0,7.228999999999999
1389,1389,51633,20,hybrid,1000,216,Gambia,delta,1002453.7678304642,1060.0,1001478.8377262928,686,22.245667,0.016,2.2,0.0352,1.0,7.228999999999999
1391,1391,51633,20,hybrid,1000,216,Mozambique,delta,960864.1725338936,1240.0000000000002,959651.834201394,479,22.186958,0.016,2.2,0.0352,1.0,3.366
1392,1392,51633,20,hybrid,1000,216,Gambia,alpha,982419.758423556,1104.8785790778284,981481.171006978,686,22.245667,0.016,1.67,0.02672,1.0,7.228999999999999
1393,1393,51633,20,hybrid,1000,216,Mozambique,beta,780849.3189362602,1285.159780352,779727.2874170108,478,22.241055,0.016,1.0,0.016,1.0,3.366
1397,1397,51633,20,hybrid,1000,216,Gambia,gamma,997410.1108815108,1000.0,996245.896309486,29,22.328032,0.016,2.0,0.032,1.0,7.228999999999999
1399,1399,51633,20,hybrid,1000,216,Gambia,alpha,982499.4762161263,1080.0,981262.8282574178,85,22.135447,0.016,1.67,0.02672,1.0,7.228999999999999
1400,1400,51633,20,hybrid,1000,216,Mozambique,beta,788536.6438199179,820.0,787690.0756507299,860,22.084185,0.016,1.0,0.016,1.0,3.366
1405,1405,51633,20,hybrid,1000,216,Mozambique,alpha,919777.3324839292,1100.0,918769.4221734717,325,22.302532,0.016,1.67,0.02672,1.0,3.366
1406,1406,51633,20,hybrid,1000,216,Mozambique,beta,782786.9787138246,840.0,782397.4776592042,594,22.111395,0.016,1.0,0.016,1.0,3.366
1409,1409,51633,20,hybrid,1000,216,Gambia,gamma,998379.398208252,1220.0,996740.2001044592,958,22.297985,0.016,2.0,0.032,1.0,7.228999999999999
1410,1410,51633,20,hybrid,1000,216,Mozambique,beta,784251.4888792059,1200.0,782797.7701004881,327,22.262114,0.016,1.0,0.016,1.0,3.366
1412,1412,51633,20,hybrid,1000,216,Gambia,alpha,983138.9619897902,1080.0,982018.3634627112,665,22.165237,0.016,1.67,0.02672,1.0,7.228999999999999
1413,1413,51633,20,hybrid,1000,216,Mozambique,beta,779998.5496636457,976.1736245379072,779076.6006959826,471,22.19085,0.016,1.0,0.016,1.0,3.366
1415,1415,51633,20,hybrid,1000,216,Mozambique,beta,779293.5409150437,1015.31308146688,778329.1762526538,468,22.087273,0.016,1.0,0.016,1.0,3.366
1416,1416,51633,20,hybrid,1000,216,Mozambique,beta,789422.8831932453,1005.159780352,788134.7648234838,157,22.341978,0.016,1.0,0.016,1.0,3.366
1417,1417,51633,20,hybrid,1000,216,Mozambique,beta,788937.7453370995,920.0,787860.860314715,159,22.367123,0.016,1.0,0.016,1.0,3.366
1420,1420,51633,20,hybrid,1000,216,Gambia,delta,1004217.6521323434,1140.0,1003100.7340923598,139,22.174906,0.016,2.2,0.0352,1.0,7.228999999999999
1421,1421,51633,20,hybrid,1000,216,Gambia,alpha,981136.3249736148,1020.0,980180.7857888062,247,22.204212,0.016,1.67,0.02672,1.0,7.228999999999999
1422,1422,51633,20,hybrid,1000,216,Mozambique,beta,784129.8669803669,1085.159780352,783065.6854832456,802,22.369438,0.016,1.0,0.016,1.0,3.366
1425,1425,51633,20,hybrid,1000,216,Mozambique,beta,784901.9565829718,1060.0,783744.4382077713,324,22.243193,0.016,1.0,0.016,1.0,3.366
1426,1426,51633,20,hybrid,1000,216,Gambia,delta,1002182.1062323046,960.0,1001126.3814745552,15,22.08989,0.016,2.2,0.0352,1.0,7.228999999999999
1428,1428,51633,20,hybrid,1000,216,Gambia,alpha,979288.8000769216,920.0,978551.4798072018,249,22.2389,0.016,1.67,0.02672,1.0,7.228999999999999
1430,1430,51633,20,hybrid,1000,216,Mozambique,alpha,922486.6036361464,1263.972802313032,921698.6574287184,998,22.208881,0.016,1.67,0.02672,1.0,3.366
1431,1431,51633,20,hybrid,1000,216,Gambia,alpha,979784.1234545716,1040.0,978833.7508550626,752,22.045294,0.016,1.67,0.02672,1.0,7.228999999999999
1432,1432,51633,20,hybrid,1000,216,Gambia,alpha,980679.3341864364,1220.0,979632.007429614,717,22.250343,0.016,1.67,0.02672,1.0,7.228999999999999
1435,1435,51633,20,hybrid,1000,216,Mozambique,beta,791137.5193538571,1260.0,789999.7784995083,233,22.333052,0.016,1.0,0.016,1.0,3.366
1436,1436,51633,20,hybrid,1000,216,Mozambique,beta,789571.057401503,1302.48832,788482.8051064597,795,22.307693,0.016,1.0,0.016,1.0,3.366
1439,1439,51633,20,hybrid,1000,216,Mozambique,beta,787078.2779478352,872.8391846454887,786276.2984849518,340,22.238306,0.016,1.0,0.016,1.0,3.366
1440,1440,51633,20,hybrid,1000,216,Gambia,alpha,983064.5573695614,1080.0,982015.7050908228,903,22.216335,0.016,1.67,0.02672,1.0,7.228999999999999
1441,1441,51633,20,hybrid,1000,216,Gambia,alpha,979283.5897508524,1220.0,978095.0748379204,364,22.13332,0.016,1.67,0.02672,1.0,7.228999999999999
1443,1443,51633,20,hybrid,1000,216,Mozambique,beta,782806.3377890342,1100.0,781181.0708862231,166,22.343601,0.016,1.0,0.016,1.0,3.366
1444,1444,51633,20,hybrid,1000,216,Gambia,beta,899509.3712076859,1160.0,898441.586866335,391,22.058527,0.016,1.0,0.016,1.0,7.228999999999999
1445,1445,51633,20,hybrid,1000,216,Gambia,gamma,996599.586751397,1100.0,995390.2700760608,271,22.181942,0.016,2.0,0.032,1.0,7.228999999999999
1446,1446,51633,20,hybrid,1000,216,Mozambique,beta,779457.6550123496,1084.29981696,778479.946387439,969,22.279362,0.016,1.0,0.016,1.0,3.366
1447,1447,51633,20,hybrid,1000,216,Gambia,alpha,980171.1415285858,1220.0,978853.8706539164,110,22.067213,0.016,1.67,0.02672,1.0,7.228999999999999
1449,1449,51633,20,hybrid,1000,216,Mozambique,beta,784427.5788373997,1272.8391846454888,783489.855777941,754,22.263504,0.016,1.0,0.016,1.0,3.366
1450,1450,51633,20,hybrid,1000,216,Mozambique,alpha,919360.910678884,1020.0,918470.3634620056,328,22.239035,0.016,1.67,0.02672,1.0,3.366
1452,1452,51633,20,hybrid,1000,216,Mozambique,gamma,946989.7880456492,1100.0,945937.4814545234,888,22.177902,0.016,2.0,0.032,1.0,3.366
1454,1454,51633,20,hybrid,1000,216,Gambia,alpha,978646.5172911407,980.0,977707.7669267808,741,22.19804,0.016,1.67,0.02672,1.0,7.228999999999999
1455,1455,51633,20,hybrid,1000,216,Mozambique,beta,785000.5664670985,880.0,784437.978656725,148,22.347229,0.016,1.0,0.016,1.0,3.366
1456,1456,51633,20,hybrid,1000,216,Mozambique,beta,775535.6363787071,940.0,774273.5377593711,997,22.131557,0.016,1.0,0.016,1.0,3.366
1458,1458,51633,20,hybrid,1000,216,Gambia,alpha,981669.06893544,1020.0,980584.7324790608,908,22.270145,0.016,1.67,0.02672,1.0,7.228999999999999
1459,1459,51633,20,hybrid,1000,216,Mozambique,gamma,949786.1129414766,1320.0,948670.2716377752,281,22.30242,0.016,2.0,0.032,1.0,3.366
1461,1461,51633,20,hybrid,1000,216,Mozambique,beta,774052.9670811716,968.916100448256,773350.0703445978,307,22.202097,0.016,1.0,0.016,1.0,3.366
1463,1463,51633,20,hybrid,1000,216,Mozambique,delta,964182.1175955656,1100.0,963140.5988181748,326,22.294436,0.016,2.2,0.0352,1.0,3.366
1465,1465,51633,20,hybrid,1000,216,Mozambique,beta,790455.0469997515,700.0,789265.8022882096,481,22.335728,0.016,1.0,0.016,1.0,3.366
1467,1467,51633,20,hybrid,1000,216,Mozambique,delta,961040.1725418638,1060.0,960349.9695632076,41,22.30607,0.016,2.2,0.0352,1.0,3.366
1468,1468,51633,20,hybrid,1000,216,Gambia,alpha,980341.5040120098,1000.0,979427.8549808478,967,22.244541,0.016,1.67,0.02672,1.0,7.228999999999999
1470,1470,51633,20,hybrid,1000,216,Mozambique,beta,785478.5383437563,960.0,784340.7405775895,858,22.193054,0.016,1.0,0.016,1.0,3.366
1472,1472,51633,20,hybrid,1000,216,Mozambique,beta,792473.7483665391,1420.0,791442.6130573491,396,22.347416,0.016,1.0,0.016,1.0,3.366
1473,1473,51633,20,hybrid,1000,216,Mozambique,alpha,920443.5511626048,1160.0,919391.80448976,179,22.146126,0.016,1.67,0.02672,1.0,3.366
1474,1474,51633,20,hybrid,1000,216,Gambia,alpha,980008.6586671608,1000.0,979183.9508020304,915,22.233877,0.016,1.67,0.02672,1.0,7.228999999999999
1475,1475,51633,20,hybrid,1000,216,Gambia,alpha,983847.88374443,1320.0,982585.8682933686,480,22.304026,0.016,1.67,0.02672,1.0,7.228999999999999
1476,1476,51633,20,hybrid,1000,216,Mozambique,beta,783108.9540975,960.0,781988.0373798644,136,22.270555,0.016,1.0,0.016,1.0,3.366
1478,1478,51633,20,hybrid,1000,216,Gambia,alpha,980332.677213986,1060.0000000000002,979038.3612880704,373,22.11192,0.016,1.67,0.02672,1.0,7.228999999999999
1480,1480,51633,20,hybrid,1000,216,Mozambique,beta,781122.0747774937,1120.0,780202.1973458328,108,22.466429,0.016,1.0,0.016,1.0,3.366
1482,1482,51633,20,hybrid,1000,216,Gambia,alpha,980704.3844509044,1280.0000000000002,979467.0479198802,479,22.109463,0.016,1.67,0.02672,1.0,7.228999999999999
1483,1483,51633,20,hybrid,1000,216,Gambia,beta,900419.1088299415,860.0,899953.7092033741,441,22.292908,0.016,1.0,0.016,1.0,7.228999999999999
1485,1485,51633,20,hybrid,1000,216,Gambia,alpha,980364.8651790976,1000.0,979556.9933860864,57,22.119993,0.016,1.67,0.02672,1.0,7.228999999999999
