,Unnamed: 0,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
0,0,51633,20,hybrid,1000,216,Oman,gamma,1013685.7540476862,1360.0,1012463.155107042,737,30.09355,0.016,2.0,0.032,1.0,7.017
1,1,51633,20,hybrid,1000,216,Bangladesh,delta,992985.2259878656,3000.0,990031.8659137598,897,30.220367,0.016,2.2,0.0352,1.0,3.4690000000000003
3,3,51633,20,hybrid,1000,216,Oman,gamma,1014533.761778948,1440.0,1013302.965321568,695,29.87296,0.016,2.0,0.032,1.0,7.017
7,7,51633,20,hybrid,1000,216,Bangladesh,delta,993234.1094878594,2980.0,990053.5335324906,271,30.13845,0.016,2.2,0.0352,1.0,3.4690000000000003
8,8,51633,20,hybrid,1000,216,Bangladesh,delta,993316.4935300802,3020.0,990428.2117702328,967,30.18971,0.016,2.2,0.0352,1.0,3.4690000000000003
9,9,51633,20,hybrid,1000,216,Oman,gamma,1013846.101557066,1560.0,1012208.6176755852,577,29.885288,0.016,2.0,0.032,1.0,7.017
11,11,51633,20,hybrid,1000,216,Oman,gamma,1013953.182229558,1540.0,1012246.7761048904,815,29.99112,0.016,2.0,0.032,1.0,7.017
12,12,51633,20,hybrid,1000,216,Bangladesh,delta,992471.2628319731,2820.0,989663.986027762,972,30.126715,0.016,2.2,0.0352,1.0,3.4690000000000003
14,14,51633,20,hybrid,1000,216,Oman,gamma,1013523.5268458304,1400.0,1012012.4413043445,934,29.874065,0.016,2.0,0.032,1.0,7.017
15,15,51633,20,hybrid,1000,216,Bangladesh,delta,993233.0573192836,2640.0,990407.636022981,406,30.114086,0.016,2.2,0.0352,1.0,3.4690000000000003
16,16,51633,20,hybrid,1000,216,Bangladesh,beta,875782.6228609941,2378.488425889504,874143.1190435451,328,30.130114,0.016,1.0,0.016,1.0,3.4690000000000003
18,18,51633,20,hybrid,1000,216,Oman,gamma,1014550.129301887,1540.0,1013001.4866564794,887,29.9755,0.016,2.0,0.032,1.0,7.017
21,21,51633,20,hybrid,1000,216,Bangladesh,delta,992264.6248224624,3120.0,989193.1066120917,353,30.287306,0.016,2.2,0.0352,1.0,3.4690000000000003
26,26,51633,20,hybrid,1000,216,Bangladesh,delta,992298.5174118616,2860.0,989309.102671185,143,30.14267,0.016,2.2,0.0352,1.0,3.4690000000000003
28,28,51633,20,hybrid,1000,216,Oman,gamma,1014409.3174721156,1560.0,1013012.7937029948,795,29.991665,0.016,2.0,0.032,1.0,7.017
29,29,51633,20,hybrid,1000,216,Bangladesh,delta,994834.6557530226,2760.0,992419.8550447632,809,30.184792,0.016,2.2,0.0352,1.0,3.4690000000000003
30,30,51633,20,hybrid,1000,216,Oman,gamma,1014201.4095536426,1320.0,1012871.5105593256,127,30.017315,0.016,2.0,0.032,1.0,7.017
31,31,51633,20,hybrid,1000,216,Bangladesh,delta,991416.8053103524,2740.0,988681.7165129692,125,30.204094,0.016,2.2,0.0352,1.0,3.4690000000000003
33,33,51633,20,hybrid,1000,216,Bangladesh,delta,992775.3253797764,2519.889338934905,990437.7529497384,978,30.221193,0.016,2.2,0.0352,1.0,3.4690000000000003
34,34,51633,20,hybrid,1000,216,Bangladesh,delta,992370.9366157989,2540.0,989925.9749971929,719,30.170628,0.016,2.2,0.0352,1.0,3.4690000000000003
35,35,51633,20,hybrid,1000,216,Oman,gamma,1014120.1686367352,1540.0,1012621.8291631184,145,29.947073,0.016,2.0,0.032,1.0,7.017
36,36,51633,20,hybrid,1000,216,Oman,gamma,1014529.5563257914,1540.0,1012984.6607646048,353,30.07502,0.016,2.0,0.032,1.0,7.017
37,37,51633,20,hybrid,1000,216,Bangladesh,delta,992699.168632427,2810.3426315902666,989769.416319186,317,30.15227,0.016,2.2,0.0352,1.0,3.4690000000000003
39,39,51633,20,hybrid,1000,216,Bangladesh,delta,993001.6316672496,2840.0,990062.4363368718,294,30.187414,0.016,2.2,0.0352,1.0,3.4690000000000003
40,40,51633,20,hybrid,1000,216,Bangladesh,beta,868111.4384566289,2384.29981696,866151.8736030372,232,29.974766,0.016,1.0,0.016,1.0,3.4690000000000003
46,46,51633,20,hybrid,1000,216,Oman,gamma,1013966.1897395162,1560.0,1012349.9224156742,197,29.902548,0.016,2.0,0.032,1.0,7.017
49,49,51633,20,hybrid,1000,216,Bangladesh,delta,992881.2167081402,2240.0,990653.3326947284,566,30.103807,0.016,2.2,0.0352,1.0,3.4690000000000003
50,50,51633,20,hybrid,1000,216,Oman,beta,958570.3177970268,1140.0,957749.3238319176,492,29.965187,0.016,1.0,0.016,1.0,7.017
51,51,51633,20,hybrid,1000,216,Oman,alpha,1005157.9936266968,1260.0,1003828.417450057,639,29.956188,0.016,1.67,0.02672,1.0,7.017
52,52,51633,20,hybrid,1000,216,Bangladesh,delta,991706.0908377912,2800.0,989006.4351068712,969,30.169594,0.016,2.2,0.0352,1.0,3.4690000000000003
53,53,51633,20,hybrid,1000,216,Oman,gamma,1014070.2448362232,1400.0,1012458.2685860684,832,30.034477,0.016,2.0,0.032,1.0,7.017
55,55,51633,20,hybrid,1000,216,Bangladesh,delta,992514.176501464,2620.0,989874.5907695777,555,30.199455,0.016,2.2,0.0352,1.0,3.4690000000000003
60,60,51633,20,hybrid,1000,216,Bangladesh,delta,992742.784379639,2480.0,990228.6713234276,436,30.144512,0.016,2.2,0.0352,1.0,3.4690000000000003
62,62,51633,20,hybrid,1000,216,Oman,delta,1016975.7803270052,1280.0,1015678.9468332176,273,30.071226,0.016,2.2,0.0352,1.0,7.017
63,63,51633,20,hybrid,1000,216,Bangladesh,delta,991642.09536779,2480.0,989394.4931529624,6,30.052074,0.016,2.2,0.0352,1.0,3.4690000000000003
65,65,51633,20,hybrid,1000,216,Oman,gamma,1013846.8001153535,1300.0,1012499.4648072555,376,30.03098,0.016,2.0,0.032,1.0,7.017
66,66,51633,20,hybrid,1000,216,Oman,alpha,1006067.9040214889,1460.0,1004557.5183116584,911,30.012693,0.016,1.67,0.02672,1.0,7.017
68,68,51633,20,hybrid,1000,216,Bangladesh,delta,992413.7678985642,2900.0,989633.0756570442,678,30.240648,0.016,2.2,0.0352,1.0,3.4690000000000003
69,69,51633,20,hybrid,1000,216,Oman,gamma,1014054.2649354088,1200.0,1012949.7708815684,190,29.94665,0.016,2.0,0.032,1.0,7.017
71,71,51633,20,hybrid,1000,216,Bangladesh,delta,993457.3318712354,2960.0,990542.737105029,478,30.081396,0.016,2.2,0.0352,1.0,3.4690000000000003
75,75,51633,20,hybrid,1000,216,Bangladesh,delta,992542.2108479146,2360.0,990120.4428861836,866,30.188824,0.016,2.2,0.0352,1.0,3.4690000000000003
77,77,51633,20,hybrid,1000,216,Oman,gamma,1014266.0864010174,1580.0,1012791.4128103076,985,29.929508,0.016,2.0,0.032,1.0,7.017
79,79,51633,20,hybrid,1000,216,Oman,gamma,1013986.9054483802,1480.0,1012585.6885034528,65,29.949678,0.016,2.0,0.032,1.0,7.017
84,84,51633,20,hybrid,1000,216,Oman,delta,1017852.7661104816,1380.0,1016481.2272310648,200,29.985256,0.016,2.2,0.0352,1.0,7.017
86,86,51633,20,hybrid,1000,216,Oman,gamma,1013108.7586809124,980.0,1011914.6601484744,942,29.923594,0.016,2.0,0.032,1.0,7.017
87,87,51633,20,hybrid,1000,216,Bangladesh,delta,992160.4202649036,2760.0,989369.1306628572,621,30.181427,0.016,2.2,0.0352,1.0,3.4690000000000003
91,91,51633,20,hybrid,1000,216,Oman,gamma,1014281.7824951104,1580.0,1012937.5896568446,398,29.959427,0.016,2.0,0.032,1.0,7.017
94,94,51633,20,hybrid,1000,216,Bangladesh,beta,876388.5155310796,2420.0,873861.0963751071,804,30.405256,0.016,1.0,0.016,1.0,3.4690000000000003
95,95,51633,20,hybrid,1000,216,Bangladesh,delta,995755.2225791392,2460.0,993259.5693653368,810,30.174019,0.016,2.2,0.0352,1.0,3.4690000000000003
96,96,51633,20,hybrid,1000,216,Bangladesh,beta,869541.1951296474,2600.0,866870.3435667051,11,30.095459,0.016,1.0,0.016,1.0,3.4690000000000003
98,98,51633,20,hybrid,1000,216,Oman,gamma,1013494.4018191324,1640.0,1012027.8032962343,411,30.023844,0.016,2.0,0.032,1.0,7.017
100,100,51633,20,hybrid,1000,216,Bangladesh,delta,993117.1138788228,3320.0,989937.8186822956,429,30.2131,0.016,2.2,0.0352,1.0,3.4690000000000003
101,101,51633,20,hybrid,1000,216,Oman,gamma,1014063.5136908332,1580.0,1012572.0779700236,249,30.043375,0.016,2.0,0.032,1.0,7.017
103,103,51633,20,hybrid,1000,216,Bangladesh,delta,992783.2435444748,2980.0,989917.450257001,680,29.909271,0.016,2.2,0.0352,1.0,3.4690000000000003
104,104,51633,20,hybrid,1000,216,Oman,delta,1017930.0178297396,1320.0,1016652.9719739952,619,29.920393,0.016,2.2,0.0352,1.0,7.017
111,111,51633,20,hybrid,1000,216,Bangladesh,delta,992128.0303197108,2840.0,989215.4474276575,483,30.114687,0.016,2.2,0.0352,1.0,3.4690000000000003
113,113,51633,20,hybrid,1000,216,Bangladesh,delta,991817.7944415126,2760.0,989057.3371028714,303,30.081589,0.016,2.2,0.0352,1.0,3.4690000000000003
114,114,51633,20,hybrid,1000,216,Oman,gamma,1014339.5367938832,1180.0,1013162.3250428304,385,29.906683,0.016,2.0,0.032,1.0,7.017
116,116,51633,20,hybrid,1000,216,Bangladesh,delta,992843.7112934912,2640.0,990061.141150123,3,30.313477,0.016,2.2,0.0352,1.0,3.4690000000000003
118,118,51633,20,hybrid,1000,216,Bangladesh,delta,992727.5913430828,2700.0,989976.3196709284,207,30.140516,0.016,2.2,0.0352,1.0,3.4690000000000003
123,123,51633,20,hybrid,1000,216,Bangladesh,delta,994348.9748920782,2760.0,991613.0380872104,763,30.327593,0.016,2.2,0.0352,1.0,3.4690000000000003
125,125,51633,20,hybrid,1000,216,Oman,gamma,1013990.7662112184,1420.0,1012409.584382394,690,29.941467,0.016,2.0,0.032,1.0,7.017
126,126,51633,20,hybrid,1000,216,Bangladesh,delta,993098.5194572478,2860.0,990610.7955596476,598,30.185368,0.016,2.2,0.0352,1.0,3.4690000000000003
127,127,51633,20,hybrid,1000,216,Oman,gamma,1013667.2831473532,1540.0,1012202.3497765034,176,29.994022,0.016,2.0,0.032,1.0,7.017
128,128,51633,20,hybrid,1000,216,Oman,gamma,1015377.5716310956,1680.0,1013711.6246820658,489,29.997957,0.016,2.0,0.032,1.0,7.017
129,129,51633,20,hybrid,1000,216,Bangladesh,delta,993584.6188335242,2520.0,991162.3583835834,974,30.242682,0.016,2.2,0.0352,1.0,3.4690000000000003
131,131,51633,20,hybrid,1000,216,Bangladesh,delta,992484.8819863464,2520.0,989953.4411073524,282,30.134306,0.016,2.2,0.0352,1.0,3.4690000000000003
134,134,51633,20,hybrid,1000,216,Bangladesh,delta,992571.6939417704,2760.0,989605.641302045,842,30.272728,0.016,2.2,0.0352,1.0,3.4690000000000003
137,137,51633,20,hybrid,1000,216,Bangladesh,delta,995444.4293323325,2900.0,992678.6197066428,900,30.113548,0.016,2.2,0.0352,1.0,3.4690000000000003
143,143,51633,20,hybrid,1000,216,Oman,gamma,1014737.5602512744,1560.0,1013365.489407522,689,29.965563,0.016,2.0,0.032,1.0,7.017
144,144,51633,20,hybrid,1000,216,Oman,gamma,1013650.4103221664,1460.0,1012288.5914918676,716,29.803162,0.016,2.0,0.032,1.0,7.017
145,145,51633,20,hybrid,1000,216,Oman,gamma,1015207.6505794176,1680.0,1013572.8834208456,103,30.005325,0.016,2.0,0.032,1.0,7.017
146,146,51633,20,hybrid,1000,216,Oman,gamma,1012545.2673836916,1420.0,1011098.8033163928,134,29.878342,0.016,2.0,0.032,1.0,7.017
147,147,51633,20,hybrid,1000,216,Oman,alpha,1005667.6326847386,1720.0,1003821.8316703668,832,30.034477,0.016,1.67,0.02672,1.0,7.017
154,154,51633,20,hybrid,1000,216,Bangladesh,delta,992959.2250490186,2620.0,990359.6176670416,392,30.180515,0.016,2.2,0.0352,1.0,3.4690000000000003
156,156,51633,20,hybrid,1000,216,Oman,gamma,1012570.624027668,1620.0,1011067.6952271182,876,29.935965,0.016,2.0,0.032,1.0,7.017
159,159,51633,20,hybrid,1000,216,Bangladesh,alpha,968058.1222540074,2740.0,965465.8735907326,986,30.194447,0.016,1.67,0.02672,1.0,3.4690000000000003
161,161,51633,20,hybrid,1000,216,Bangladesh,delta,991242.5302162912,2880.0,988145.7802752826,491,30.04122,0.016,2.2,0.0352,1.0,3.4690000000000003
167,167,51633,20,hybrid,1000,216,Bangladesh,beta,871155.281060624,2620.0,868418.5828945828,607,30.116549,0.016,1.0,0.016,1.0,3.4690000000000003
171,171,51633,20,hybrid,1000,216,Oman,gamma,1013408.5788755338,1600.0,1011688.1477802632,245,29.961678,0.016,2.0,0.032,1.0,7.017
172,172,51633,20,hybrid,1000,216,Bangladesh,delta,991283.5878740916,2320.0,988900.432733063,296,30.174242,0.016,2.2,0.0352,1.0,3.4690000000000003
174,174,51633,20,hybrid,1000,216,Bangladesh,delta,992289.244656782,2840.0,989463.1736802008,823,29.994894,0.016,2.2,0.0352,1.0,3.4690000000000003
176,176,51633,20,hybrid,1000,216,Oman,alpha,1006639.8813334458,1280.0,1005258.5914128112,504,29.791994,0.016,1.67,0.02672,1.0,7.017
178,178,51633,20,hybrid,1000,216,Bangladesh,delta,992252.7760650734,2360.0,989920.7340737088,619,30.147861,0.016,2.2,0.0352,1.0,3.4690000000000003
183,183,51633,20,hybrid,1000,216,Oman,gamma,1014622.8147589434,1340.0,1013342.2528299652,776,29.996387,0.016,2.0,0.032,1.0,7.017
184,184,51633,20,hybrid,1000,216,Bangladesh,delta,992501.3071677485,2900.0,989600.0702954956,946,30.247381,0.016,2.2,0.0352,1.0,3.4690000000000003
185,185,51633,20,hybrid,1000,216,Oman,alpha,1005207.4357996488,1300.0,1004021.2455003576,913,29.934275,0.016,1.67,0.02672,1.0,7.017
187,187,51633,20,hybrid,1000,216,Oman,gamma,1013598.705279716,1100.0,1012393.1676371532,930,29.95815,0.016,2.0,0.032,1.0,7.017
189,189,51633,20,hybrid,1000,216,Oman,gamma,1014223.1049749886,1420.0,1012844.286022403,299,30.012045,0.016,2.0,0.032,1.0,7.017
190,190,51633,20,hybrid,1000,216,Bangladesh,delta,992741.6388438324,2540.0,990438.3695051678,722,30.070162,0.016,2.2,0.0352,1.0,3.4690000000000003
193,193,51633,20,hybrid,1000,216,Bangladesh,gamma,985435.9185291344,2487.1108621454973,983121.5620291476,884,30.308685,0.016,2.0,0.032,1.0,3.4690000000000003
194,194,51633,20,hybrid,1000,216,Bangladesh,delta,991254.8776244828,2508.1443794219167,988852.1745293384,502,30.156189,0.016,2.2,0.0352,1.0,3.4690000000000003
195,195,51633,20,hybrid,1000,216,Bangladesh,alpha,965496.6280601276,2458.61979781479,963155.5658184492,758,30.087011,0.016,1.67,0.02672,1.0,3.4690000000000003
196,196,51633,20,hybrid,1000,216,Oman,gamma,1013864.0016466425,1240.0000000000002,1012454.171582267,761,29.968992,0.016,2.0,0.032,1.0,7.017
200,200,51633,20,hybrid,1000,216,Oman,gamma,1014943.4123032736,1700.0,1013282.5123674092,483,29.961906,0.016,2.0,0.032,1.0,7.017
202,202,51633,20,hybrid,1000,216,Oman,gamma,1012504.0213195992,1840.0,1010632.4807691668,161,29.874842,0.016,2.0,0.032,1.0,7.017
204,204,51633,20,hybrid,1000,216,Oman,gamma,1014049.5685656506,1440.0,1012639.019598611,556,30.00789,0.016,2.0,0.032,1.0,7.017
205,205,51633,20,hybrid,1000,216,Bangladesh,delta,991283.5878740916,2320.0,988900.432733063,296,30.174242,0.016,2.2,0.0352,1.0,3.4690000000000003
206,206,51633,20,hybrid,1000,216,Oman,delta,1016762.4969697902,1580.0,1015334.921771122,654,30.089159,0.016,2.2,0.0352,1.0,7.017
207,207,51633,20,hybrid,1000,216,Bangladesh,alpha,968363.3761836112,2600.0,966010.4419098266,693,30.204184,0.016,1.67,0.02672,1.0,3.4690000000000003
210,210,51633,20,hybrid,1000,216,Oman,gamma,1014685.97944084,1580.0,1013179.776242626,194,30.032267,0.016,2.0,0.032,1.0,7.017
212,212,51633,20,hybrid,1000,216,Oman,gamma,1013860.9329012982,1420.0,1012669.9718187816,218,29.924784,0.016,2.0,0.032,1.0,7.017
216,216,51633,20,hybrid,1000,216,Oman,gamma,1013697.0036153324,1640.0,1012249.8959539438,172,29.954805,0.016,2.0,0.032,1.0,7.017
219,219,51633,20,hybrid,1000,216,Bangladesh,beta,877079.9979315496,2600.0,874327.825592288,606,30.229925,0.016,1.0,0.016,1.0,3.4690000000000003
223,223,51633,20,hybrid,1000,216,Bangladesh,alpha,967860.7979587978,3120.0,965026.3910290904,349,30.069397,0.016,1.67,0.02672,1.0,3.4690000000000003
225,225,51633,20,hybrid,1000,216,Bangladesh,delta,993304.0069340288,3160.0,990203.4470643272,651,30.176373,0.016,2.2,0.0352,1.0,3.4690000000000003
227,227,51633,20,hybrid,1000,216,Oman,gamma,1015099.4024314812,1440.0,1013783.1510192752,720,29.92238,0.016,2.0,0.032,1.0,7.017
228,228,51633,20,hybrid,1000,216,Bangladesh,beta,875040.8366081641,2602.8371052814664,872572.5343533864,593,30.29734,0.016,1.0,0.016,1.0,3.4690000000000003
230,230,51633,20,hybrid,1000,216,Bangladesh,delta,994597.4333062236,2680.0,991962.304142659,802,30.272364,0.016,2.2,0.0352,1.0,3.4690000000000003
231,231,51633,20,hybrid,1000,216,Oman,gamma,1014079.6393744583,1580.0,1012625.7584191269,541,29.87529,0.016,2.0,0.032,1.0,7.017
236,236,51633,20,hybrid,1000,216,Bangladesh,delta,993540.854439948,2500.0000000000005,991105.7872148273,350,30.177908,0.016,2.2,0.0352,1.0,3.4690000000000003
240,240,51633,20,hybrid,1000,216,Oman,gamma,1014173.9267793804,1180.0,1012909.0882605442,248,29.945335,0.016,2.0,0.032,1.0,7.017
243,243,51633,20,hybrid,1000,216,Bangladesh,delta,995239.3838452508,2600.0,992560.9181944908,660,30.179281,0.016,2.2,0.0352,1.0,3.4690000000000003
246,246,51633,20,hybrid,1000,216,Bangladesh,alpha,968214.0733303168,2700.0,965528.5017219556,650,30.17951,0.016,1.67,0.02672,1.0,3.4690000000000003
250,250,51633,20,hybrid,1000,216,Bangladesh,delta,994071.2988189636,2980.0,991231.2784794316,745,30.283659,0.016,2.2,0.0352,1.0,3.4690000000000003
252,252,51633,20,hybrid,1000,216,Bangladesh,delta,991712.325680672,2760.0,988821.3558985963,380,30.007355,0.016,2.2,0.0352,1.0,3.4690000000000003
253,253,51633,20,hybrid,1000,216,Oman,gamma,1013986.9054483802,1480.0,1012585.6885034528,65,29.949678,0.016,2.0,0.032,1.0,7.017
255,255,51633,20,hybrid,1000,216,Bangladesh,delta,994406.2040789084,2700.0,991672.7546292618,164,30.183092,0.016,2.2,0.0352,1.0,3.4690000000000003
256,256,51633,20,hybrid,1000,216,Bangladesh,delta,991397.6074481462,2500.0,989082.2003636892,70,30.164713,0.016,2.2,0.0352,1.0,3.4690000000000003
259,259,51633,20,hybrid,1000,216,Oman,gamma,1014392.839769652,1360.0,1013060.1706162054,135,29.977623,0.016,2.0,0.032,1.0,7.017
262,262,51633,20,hybrid,1000,216,Oman,gamma,1013572.2185385956,1520.0,1012225.3214015896,984,30.026247,0.016,2.0,0.032,1.0,7.017
263,263,51633,20,hybrid,1000,216,Oman,gamma,1012828.8183499604,1580.0,1011123.014157358,307,29.86478,0.016,2.0,0.032,1.0,7.017
264,264,51633,20,hybrid,1000,216,Oman,gamma,1013654.3280565132,1660.0,1012025.4795686048,939,29.899431,0.016,2.0,0.032,1.0,7.017
270,270,51633,20,hybrid,1000,216,Bangladesh,gamma,985165.3319429508,2440.0,982669.0326812346,139,30.111135,0.016,2.0,0.032,1.0,3.4690000000000003
272,272,51633,20,hybrid,1000,216,Bangladesh,delta,991476.7365772292,2380.0,989158.5277831216,607,30.116549,0.016,2.2,0.0352,1.0,3.4690000000000003
273,273,51633,20,hybrid,1000,216,Oman,alpha,1002938.7650561448,1180.0,1001822.6172948892,988,29.86362,0.016,1.67,0.02672,1.0,7.017
277,277,51633,20,hybrid,1000,216,Bangladesh,delta,992427.026898858,2880.0,989658.4516465132,941,30.255089,0.016,2.2,0.0352,1.0,3.4690000000000003
278,278,51633,20,hybrid,1000,216,Bangladesh,delta,993540.854439948,2500.0000000000005,991105.7872148273,350,30.177908,0.016,2.2,0.0352,1.0,3.4690000000000003
279,279,51633,20,hybrid,1000,216,Bangladesh,beta,873272.5061530708,2492.839184645489,871004.8595640273,579,30.39109,0.016,1.0,0.016,1.0,3.4690000000000003
280,280,51633,20,hybrid,1000,216,Oman,gamma,1012772.1658257076,1480.0,1011109.5298401428,113,29.829756,0.016,2.0,0.032,1.0,7.017
282,282,51633,20,hybrid,1000,216,Bangladesh,delta,994022.4588811962,3100.0,991139.876360152,852,30.100454,0.016,2.2,0.0352,1.0,3.4690000000000003
283,283,51633,20,hybrid,1000,216,Oman,gamma,1013783.0422816896,1520.0,1012282.3796719692,709,29.998146,0.016,2.0,0.032,1.0,7.017
284,284,51633,20,hybrid,1000,216,Bangladesh,delta,993966.9051370716,3000.0,990972.3873251352,459,30.218548,0.016,2.2,0.0352,1.0,3.4690000000000003
285,285,51633,20,hybrid,1000,216,Oman,gamma,1013997.2359244312,1180.0,1012712.78578935,595,29.909092,0.016,2.0,0.032,1.0,7.017
289,289,51633,20,hybrid,1000,216,Bangladesh,delta,994148.0111694746,2620.0,991361.1505359488,658,30.166447,0.016,2.2,0.0352,1.0,3.4690000000000003
290,290,51633,20,hybrid,1000,216,Bangladesh,delta,993732.046238868,2380.0,991395.0761791188,813,30.15363,0.016,2.2,0.0352,1.0,3.4690000000000003
291,291,51633,20,hybrid,1000,216,Bangladesh,gamma,985624.4034833732,2700.0,982904.3146354208,788,30.114613,0.016,2.0,0.032,1.0,3.4690000000000003
292,292,51633,20,hybrid,1000,216,Oman,gamma,1013676.1467431748,1240.0,1012564.8808277572,653,29.912989,0.016,2.0,0.032,1.0,7.017
295,295,51633,20,hybrid,1000,216,Bangladesh,delta,993606.3869583848,2920.0,990517.5540338292,556,30.220522,0.016,2.2,0.0352,1.0,3.4690000000000003
296,296,51633,20,hybrid,1000,216,Oman,gamma,1014922.2671091644,1500.0,1013624.4201457204,471,29.882113,0.016,2.0,0.032,1.0,7.017
298,298,51633,20,hybrid,1000,216,Bangladesh,gamma,984302.3540810854,2180.0,982165.4341896956,87,29.959982,0.016,2.0,0.032,1.0,3.4690000000000003
299,299,51633,20,hybrid,1000,216,Oman,gamma,1013224.6840852292,1320.0,1011864.2259149142,61,30.052399,0.016,2.0,0.032,1.0,7.017
301,301,51633,20,hybrid,1000,216,Oman,gamma,1013676.1467431748,1240.0,1012564.8808277572,653,29.912989,0.016,2.0,0.032,1.0,7.017
304,304,51633,20,hybrid,1000,216,Bangladesh,delta,992284.1677716862,2700.0,989636.8294902142,248,30.079895,0.016,2.2,0.0352,1.0,3.4690000000000003
306,306,51633,20,hybrid,1000,216,Oman,gamma,1013294.5818076103,1080.0,1012179.318397393,836,29.99061,0.016,2.0,0.032,1.0,7.017
308,308,51633,20,hybrid,1000,216,Bangladesh,beta,871647.2700331577,2500.0,869589.148094163,870,30.265423,0.016,1.0,0.016,1.0,3.4690000000000003
309,309,51633,20,hybrid,1000,216,Oman,gamma,1014489.669730557,1880.0,1012460.770971742,257,29.826628,0.016,2.0,0.032,1.0,7.017
311,311,51633,20,hybrid,1000,216,Bangladesh,delta,992402.7067776008,2680.0,989734.026610798,359,30.26019,0.016,2.2,0.0352,1.0,3.4690000000000003
313,313,51633,20,hybrid,1000,216,Oman,gamma,1013224.6840852292,1320.0,1011864.2259149142,61,30.052399,0.016,2.0,0.032,1.0,7.017
314,314,51633,20,hybrid,1000,216,Bangladesh,beta,868587.7532196462,2760.0,866101.1119408895,192,30.133211,0.016,1.0,0.016,1.0,3.4690000000000003
316,316,51633,20,hybrid,1000,216,Oman,gamma,1014107.3336561642,1180.0000000000002,1013085.603142387,592,29.938637,0.016,2.0,0.032,1.0,7.017
317,317,51633,20,hybrid,1000,216,Oman,gamma,1016150.8899437916,1260.0,1015032.475644836,325,30.01365,0.016,2.0,0.032,1.0,7.017
318,318,51633,20,hybrid,1000,216,Bangladesh,delta,993062.0563167544,2400.0,990786.598672427,482,30.174307,0.016,2.2,0.0352,1.0,3.4690000000000003
319,319,51633,20,hybrid,1000,216,Oman,delta,1016672.1704130868,1260.0,1015439.2432116036,945,29.883244,0.016,2.2,0.0352,1.0,7.017
320,320,51633,20,hybrid,1000,216,Oman,gamma,1013167.0340725222,1600.0,1011500.9408560236,222,29.966078,0.016,2.0,0.032,1.0,7.017
321,321,51633,20,hybrid,1000,216,Oman,gamma,1012980.0977526902,1400.0,1011638.5922698056,351,29.941093,0.016,2.0,0.032,1.0,7.017
323,323,51633,20,hybrid,1000,216,Bangladesh,beta,880546.2651487413,2040.0,878313.0069335994,333,30.341713,0.016,1.0,0.016,1.0,3.4690000000000003
326,326,51633,20,hybrid,1000,216,Bangladesh,delta,990316.7095582176,2860.0,987502.6588199914,867,30.16731,0.016,2.2,0.0352,1.0,3.4690000000000003
331,331,51633,20,hybrid,1000,216,Oman,gamma,1014041.3614790684,1440.0,1012665.1157056048,870,30.047964,0.016,2.0,0.032,1.0,7.017
332,332,51633,20,hybrid,1000,216,Bangladesh,delta,992596.1728774912,2620.0,989838.8523112756,487,30.027357,0.016,2.2,0.0352,1.0,3.4690000000000003
334,334,51633,20,hybrid,1000,216,Bangladesh,delta,993843.9391750816,2520.0,991208.2122286787,726,30.243568,0.016,2.2,0.0352,1.0,3.4690000000000003
335,335,51633,20,hybrid,1000,216,Oman,gamma,1015238.1975654756,1260.0,1014106.5234695384,382,29.95299,0.016,2.0,0.032,1.0,7.017
337,337,51633,20,hybrid,1000,216,Oman,gamma,1013545.9792506638,1820.0,1011926.8315340264,383,29.955505,0.016,2.0,0.032,1.0,7.017
338,338,51633,20,hybrid,1000,216,Bangladesh,delta,993311.6964752492,2900.0,990580.320710322,826,30.14211,0.016,2.2,0.0352,1.0,3.4690000000000003
340,340,51633,20,hybrid,1000,216,Oman,alpha,1006623.3247956636,1420.0,1005260.6776568552,360,30.01677,0.016,1.67,0.02672,1.0,7.017
341,341,51633,20,hybrid,1000,216,Bangladesh,delta,991416.7452298064,2560.0,988731.0998805574,300,29.9464,0.016,2.2,0.0352,1.0,3.4690000000000003
345,345,51633,20,hybrid,1000,216,Oman,gamma,1014748.9127122972,1200.0,1013701.1178604988,74,29.880077,0.016,2.0,0.032,1.0,7.017
346,346,51633,20,hybrid,1000,216,Bangladesh,delta,993485.7169595844,2800.0,990796.4598064014,178,30.26166,0.016,2.2,0.0352,1.0,3.4690000000000003
348,348,51633,20,hybrid,1000,216,Bangladesh,delta,991368.3755306896,2680.0,988743.4104481554,568,30.09369,0.016,2.2,0.0352,1.0,3.4690000000000003
353,353,51633,20,hybrid,1000,216,Bangladesh,beta,867008.4113837697,2444.29981696,864429.053768183,930,30.183361,0.016,1.0,0.016,1.0,3.4690000000000003
356,356,51633,20,hybrid,1000,216,Bangladesh,beta,875513.0793772496,2300.0,873008.4909028832,907,30.220144,0.016,1.0,0.016,1.0,3.4690000000000003
357,357,51633,20,hybrid,1000,216,Bangladesh,beta,868855.8638693658,2360.0,866646.5944578941,70,30.164713,0.016,1.0,0.016,1.0,3.4690000000000003
361,361,51633,20,hybrid,1000,216,Oman,beta,956349.9383777332,1300.0,955160.5313602329,469,30.021244,0.016,1.0,0.016,1.0,7.017
