,Unnamed: 0,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
767,767,51633,20,hybrid,1000,216,Oman,alpha,1006549.7222156312,1300.0,1005132.4595524968,727,29.946741,0.016,1.67,0.02672,1.0,7.017
770,770,51633,20,hybrid,1000,216,Bangladesh,alpha,965780.377370662,2860.0,963250.8038233406,207,30.140516,0.016,1.67,0.02672,1.0,3.4690000000000003
772,772,51633,20,hybrid,1000,216,Oman,delta,1017308.655634635,1440.0,1015971.5354807784,282,29.92425,0.016,2.2,0.0352,1.0,7.017
774,774,51633,20,hybrid,1000,216,Bangladesh,delta,991105.0939052304,2620.0000000000005,988553.6257894976,367,30.257088,0.016,2.2,0.0352,1.0,3.4690000000000003
775,775,51633,20,hybrid,1000,216,Bangladesh,delta,993353.4858635538,2780.0,990694.5855242908,930,30.183361,0.016,2.2,0.0352,1.0,3.4690000000000003
776,776,51633,20,hybrid,1000,216,Oman,delta,1016771.778059528,1400.0,1015472.8015791556,852,29.907179,0.016,2.2,0.0352,1.0,7.017
778,778,51633,20,hybrid,1000,216,Oman,gamma,1016083.3516164728,1260.0,1014837.901644842,27,30.02377,0.016,2.05,0.0327999999999999,1.0,7.017
780,780,51633,20,hybrid,1000,216,Bangladesh,delta,990913.6069736712,2860.0,988176.11094421,56,30.183638,0.016,2.2,0.0352,1.0,3.4690000000000003
783,783,51633,20,hybrid,1000,216,Bangladesh,gamma,987037.9000818862,2680.0,984342.8531890968,155,30.145124,0.016,2.05,0.0327999999999999,1.0,3.4690000000000003
785,785,51633,20,hybrid,1000,216,Oman,delta,1018778.3282291964,1280.0,1017647.545569746,938,29.979548,0.016,2.2,0.0352,1.0,7.017
786,786,51633,20,hybrid,1000,216,Bangladesh,delta,991908.3328554943,2940.0,989029.5282918104,731,30.317629,0.016,2.2,0.0352,1.0,3.4690000000000003
789,789,51633,20,hybrid,1000,216,Oman,gamma,1014671.1444452058,1680.0,1012885.1517352688,944,30.01673,0.016,2.05,0.0327999999999999,1.0,7.017
791,791,51633,20,hybrid,1000,216,Bangladesh,delta,993124.304674842,2420.0,990696.4627328888,599,30.167772,0.016,2.2,0.0352,1.0,3.4690000000000003
792,792,51633,20,hybrid,1000,216,Bangladesh,delta,992702.4578021768,2400.0,990259.1760363956,137,30.173813,0.016,2.2,0.0352,1.0,3.4690000000000003
795,795,51633,20,hybrid,1000,216,Oman,gamma,1015728.7963210295,1220.0,1014453.0561433112,375,30.025703,0.016,2.05,0.0327999999999999,1.0,7.017
797,797,51633,20,hybrid,1000,216,Bangladesh,delta,992451.082983122,2940.0,989581.3760340208,696,30.143478,0.016,2.2,0.0352,1.0,3.4690000000000003
799,799,51633,20,hybrid,1000,216,Oman,gamma,1014979.721366286,1380.0,1013556.6282987643,738,29.943945,0.016,2.05,0.0327999999999999,1.0,7.017
800,800,51633,20,hybrid,1000,216,Bangladesh,delta,991713.2158493352,2460.0,989340.5777057188,820,30.013826,0.016,2.2,0.0352,1.0,3.4690000000000003
805,805,51633,20,hybrid,1000,216,Oman,gamma,1016431.51621104,1520.0000000000002,1014854.230599834,32,29.972284,0.016,2.05,0.0327999999999999,1.0,7.017
807,807,51633,20,hybrid,1000,216,Bangladesh,alpha,967112.4474295942,2960.0,964517.0546615316,96,30.106817,0.016,1.67,0.02672,1.0,3.4690000000000003
809,809,51633,20,hybrid,1000,216,Bangladesh,delta,993684.488999426,3100.0,990600.5905108816,364,30.108181,0.016,2.2,0.0352,1.0,3.4690000000000003
810,810,51633,20,hybrid,1000,216,Oman,delta,1016998.2758287862,1700.0,1015258.8447473204,638,29.947575,0.016,2.2,0.0352,1.0,7.017
813,813,51633,20,hybrid,1000,216,Bangladesh,delta,991825.4496917007,2700.0,989255.5630121932,419,30.089056,0.016,2.2,0.0352,1.0,3.4690000000000003
814,814,51633,20,hybrid,1000,216,Oman,gamma,1014804.5409116142,1880.0,1013003.4903699382,899,29.994854,0.016,2.05,0.0327999999999999,1.0,7.017
815,815,51633,20,hybrid,1000,216,Oman,gamma,1015387.0245173367,1400.0,1014021.0583728488,635,30.089396,0.016,2.05,0.0327999999999999,1.0,7.017
817,817,51633,20,hybrid,1000,216,Bangladesh,delta,992891.8457507404,2340.0,990700.9964456283,276,30.13962,0.016,2.2,0.0352,1.0,3.4690000000000003
820,820,51633,20,hybrid,1000,216,Oman,alpha,1005435.8396007926,1640.0,1003721.0054314686,324,29.970165,0.016,1.67,0.02672,1.0,7.017
823,823,51633,20,hybrid,1000,216,Bangladesh,gamma,986092.6904861784,2800.0,983391.0780762312,10,30.06269,0.016,2.05,0.0327999999999999,1.0,3.4690000000000003
825,825,51633,20,hybrid,1000,216,Oman,gamma,1015292.02962634,1460.0,1013830.5318910364,726,30.03324,0.016,2.05,0.0327999999999999,1.0,7.017
826,826,51633,20,hybrid,1000,216,Oman,gamma,1016028.4304631244,1740.0000000000002,1014326.6114245168,129,30.043678,0.016,2.05,0.0327999999999999,1.0,7.017
828,828,51633,20,hybrid,1000,216,Bangladesh,delta,992504.8538754166,2280.0,990339.5492493825,771,30.151846,0.016,2.2,0.0352,1.0,3.4690000000000003
831,831,51633,20,hybrid,1000,216,Bangladesh,delta,993136.0080065216,2540.0,990559.5217056852,909,30.202269,0.016,2.2,0.0352,1.0,3.4690000000000003
836,836,51633,20,hybrid,1000,216,Bangladesh,gamma,990691.6802298592,2900.0,987524.6956817956,554,30.274899,0.016,2.05,0.0327999999999999,1.0,3.4690000000000003
837,837,51633,20,hybrid,1000,216,Oman,gamma,1014511.8828010752,1640.0,1013149.456719912,482,29.96054,0.016,2.05,0.0327999999999999,1.0,7.017
838,838,51633,20,hybrid,1000,216,Bangladesh,delta,991254.8776244828,2508.1443794219167,988852.1745293384,502,30.156189,0.016,2.2,0.0352,1.0,3.4690000000000003
839,839,51633,20,hybrid,1000,216,Oman,gamma,1014641.8921344172,1280.0,1013155.9429611856,487,29.840706,0.016,2.05,0.0327999999999999,1.0,7.017
840,840,51633,20,hybrid,1000,216,Oman,gamma,1016059.560369431,1760.0,1014227.7859703514,344,30.008207,0.016,2.05,0.0327999999999999,1.0,7.017
841,841,51633,20,hybrid,1000,216,Bangladesh,delta,992329.515436358,2580.0,989894.4838587648,977,30.11314,0.016,2.2,0.0352,1.0,3.4690000000000003
842,842,51633,20,hybrid,1000,216,Oman,gamma,1015433.2706965052,1320.0,1014309.4598158922,293,29.979935,0.016,2.05,0.0327999999999999,1.0,7.017
843,843,51633,20,hybrid,1000,216,Bangladesh,delta,992152.7389106333,3120.0,988927.8681380012,828,30.107191,0.016,2.2,0.0352,1.0,3.4690000000000003
844,844,51633,20,hybrid,1000,216,Bangladesh,delta,995058.3699652406,2480.0,992657.7522392096,728,30.298595,0.016,2.2,0.0352,1.0,3.4690000000000003
847,847,51633,20,hybrid,1000,216,Oman,gamma,1014085.1240598208,1320.0,1012726.288362226,754,29.959682,0.016,2.05,0.0327999999999999,1.0,7.017
848,848,51633,20,hybrid,1000,216,Bangladesh,delta,992967.9211485628,3220.0,989484.200658988,704,30.003794,0.016,2.2,0.0352,1.0,3.4690000000000003
849,849,51633,20,hybrid,1000,216,Bangladesh,delta,992822.6335684324,2420.0,990353.7878614736,440,30.197582,0.016,2.2,0.0352,1.0,3.4690000000000003
850,850,51633,20,hybrid,1000,216,Bangladesh,delta,992742.784379639,2480.0,990228.6713234276,436,30.144512,0.016,2.2,0.0352,1.0,3.4690000000000003
851,851,51633,20,hybrid,1000,216,Bangladesh,beta,878105.1672953861,2662.48832,875206.8030535897,164,30.183092,0.016,1.0,0.016,1.0,3.4690000000000003
852,852,51633,20,hybrid,1000,216,Bangladesh,delta,991949.397635026,2840.0,989319.48034563,670,30.116478,0.016,2.2,0.0352,1.0,3.4690000000000003
856,856,51633,20,hybrid,1000,216,Oman,beta,960436.8339081268,1404.6868322883493,959096.395126485,554,30.078781,0.016,1.0,0.016,1.0,7.017
857,857,51633,20,hybrid,1000,216,Oman,gamma,1015380.5898291524,1180.0,1014174.283085976,620,29.88442,0.016,2.05,0.0327999999999999,1.0,7.017
858,858,51633,20,hybrid,1000,216,Oman,gamma,1015078.1042924058,1380.0,1013722.1252932596,270,29.95676,0.016,2.05,0.0327999999999999,1.0,7.017
865,865,51633,20,hybrid,1000,216,Oman,gamma,1015045.5119599324,1320.0,1013581.9954846338,109,29.959658,0.016,2.05,0.0327999999999999,1.0,7.017
866,866,51633,20,hybrid,1000,216,Bangladesh,delta,994227.3004351268,2860.0,991506.729479546,918,30.29294,0.016,2.2,0.0352,1.0,3.4690000000000003
867,867,51633,20,hybrid,1000,216,Oman,gamma,1014973.1189351424,1380.0,1013663.6109374856,832,30.034477,0.016,2.05,0.0327999999999999,1.0,7.017
869,869,51633,20,hybrid,1000,216,Bangladesh,delta,993254.893885083,2740.0,990588.3888536278,557,30.241997,0.016,2.2,0.0352,1.0,3.4690000000000003
876,876,51633,20,hybrid,1000,216,Bangladesh,delta,992794.1188541602,2680.0,990189.7393391632,608,30.267818,0.016,2.2,0.0352,1.0,3.4690000000000003
878,878,51633,20,hybrid,1000,216,Bangladesh,delta,991716.6235235936,2320.0,989348.5892533028,529,30.11654,0.016,2.2,0.0352,1.0,3.4690000000000003
879,879,51633,20,hybrid,1000,216,Bangladesh,delta,990136.4924366192,2596.381944490755,987401.9723047016,925,30.180067,0.016,2.2,0.0352,1.0,3.4690000000000003
881,881,51633,20,hybrid,1000,216,Oman,beta,958591.7286338907,1420.0,957056.3923270252,995,30.082644,0.016,1.0,0.016,1.0,7.017
883,883,51633,20,hybrid,1000,216,Bangladesh,delta,991843.6994901825,2660.0,989034.7039865511,469,30.223497,0.016,2.2,0.0352,1.0,3.4690000000000003
885,885,51633,20,hybrid,1000,216,Oman,gamma,1015146.8251145025,1360.0,1013634.8933847994,205,30.046513,0.016,2.05,0.0327999999999999,1.0,7.017
886,886,51633,20,hybrid,1000,216,Oman,gamma,1014752.2470254976,1500.0,1013409.3291156144,140,30.023872,0.016,2.05,0.0327999999999999,1.0,7.017
887,887,51633,20,hybrid,1000,216,Oman,gamma,1015212.8400008607,1220.0,1014011.5405927596,907,30.006302,0.016,2.05,0.0327999999999999,1.0,7.017
888,888,51633,20,hybrid,1000,216,Oman,gamma,1015033.0434242792,1580.0,1013290.6596416426,809,30.02779,0.016,2.05,0.0327999999999999,1.0,7.017
891,891,51633,20,hybrid,1000,216,Oman,gamma,1015638.675691327,1520.0000000000002,1014066.5140145004,878,29.949335,0.016,2.05,0.0327999999999999,1.0,7.017
892,892,51633,20,hybrid,1000,216,Bangladesh,delta,994493.4362504256,2540.0,991854.194048733,735,30.229778,0.016,2.2,0.0352,1.0,3.4690000000000003
893,893,51633,20,hybrid,1000,216,Oman,gamma,1015954.7163203388,1020.0,1015002.9996014588,851,30.042051,0.016,2.05,0.0327999999999999,1.0,7.017
894,894,51633,20,hybrid,1000,216,Bangladesh,delta,993042.986807717,2760.0,990358.1710822154,200,30.1833,0.016,2.2,0.0352,1.0,3.4690000000000003
895,895,51633,20,hybrid,1000,216,Oman,gamma,1014756.4253747727,1360.0,1013355.5893483371,387,29.992046,0.016,2.05,0.0327999999999999,1.0,7.017
896,896,51633,20,hybrid,1000,216,Bangladesh,delta,992261.3098881048,2660.0,989848.6518178416,234,30.1573,0.016,2.2,0.0352,1.0,3.4690000000000003
900,900,51633,20,hybrid,1000,216,Bangladesh,delta,992760.607471672,2300.0,990453.1848063744,262,29.987034,0.016,2.2,0.0352,1.0,3.4690000000000003
906,906,51633,20,hybrid,1000,216,Oman,gamma,1016182.8386890315,1260.0,1015068.5605351164,14,29.976912,0.016,2.05,0.0327999999999999,1.0,7.017
907,907,51633,20,hybrid,1000,216,Bangladesh,delta,992759.4518721196,3020.0,989808.7882700134,815,30.158367,0.016,2.2,0.0352,1.0,3.4690000000000003
908,908,51633,20,hybrid,1000,216,Oman,gamma,1016520.870542072,1500.0,1015129.0281694772,857,29.95357,0.016,2.05,0.0327999999999999,1.0,7.017
909,909,51633,20,hybrid,1000,216,Bangladesh,delta,992757.1290480872,2900.0,989666.043990159,166,30.26353,0.016,2.2,0.0352,1.0,3.4690000000000003
910,910,51633,20,hybrid,1000,216,Bangladesh,delta,991745.9156571116,2900.0,988808.5418718616,349,30.069397,0.016,2.2,0.0352,1.0,3.4690000000000003
911,911,51633,20,hybrid,1000,216,Oman,gamma,1014210.8793648768,1480.0,1012731.2010857982,343,29.919144,0.016,2.05,0.0327999999999999,1.0,7.017
914,914,51633,20,hybrid,1000,216,Bangladesh,alpha,969721.8386301048,2820.0,966869.8331530192,519,30.180408,0.016,1.67,0.02672,1.0,3.4690000000000003
918,918,51633,20,hybrid,1000,216,Bangladesh,gamma,985438.3535924264,2900.0,982738.5176450032,262,29.987034,0.016,2.05,0.0327999999999999,1.0,3.4690000000000003
920,920,51633,20,hybrid,1000,216,Oman,delta,1016737.7980976095,1420.0,1015347.010007978,555,30.002394,0.016,2.2,0.0352,1.0,7.017
921,921,51633,20,hybrid,1000,216,Oman,alpha,1005329.9689163654,1460.0,1003904.0617655832,238,30.11967,0.016,1.67,0.02672,1.0,7.017
923,923,51633,20,hybrid,1000,216,Oman,gamma,1014389.7016215932,1200.0,1013239.7594085078,50,29.876024,0.016,2.05,0.0327999999999999,1.0,7.017
924,924,51633,20,hybrid,1000,216,Oman,gamma,1014459.3118581072,1600.0,1013007.757448626,465,30.019588,0.016,2.05,0.0327999999999999,1.0,7.017
936,936,51633,20,hybrid,1000,216,Oman,gamma,1014658.0159639302,1200.0,1013480.8936458112,351,29.941093,0.016,2.05,0.0327999999999999,1.0,7.017
938,938,51633,20,hybrid,1000,216,Oman,gamma,1014081.1994198576,1440.0,1012679.4655247704,571,29.933807,0.016,2.05,0.0327999999999999,1.0,7.017
939,939,51633,20,hybrid,1000,216,Oman,gamma,1013508.8298895822,1360.0,1012134.4339938344,590,29.99508,0.016,2.05,0.0327999999999999,1.0,7.017
942,942,51633,20,hybrid,1000,216,Oman,gamma,1015838.2056120248,1460.0,1014313.3266686816,779,29.957102,0.016,2.05,0.0327999999999999,1.0,7.017
943,943,51633,20,hybrid,1000,216,Bangladesh,delta,992709.039942686,3280.0,989287.3721263072,102,29.999327,0.016,2.2,0.0352,1.0,3.4690000000000003
944,944,51633,20,hybrid,1000,216,Oman,gamma,1015228.431257877,1580.0,1013610.4636677824,695,29.87296,0.016,2.05,0.0327999999999999,1.0,7.017
945,945,51633,20,hybrid,1000,216,Bangladesh,delta,994176.731534808,2740.0,991598.002813151,795,30.169199,0.016,2.2,0.0352,1.0,3.4690000000000003
946,946,51633,20,hybrid,1000,216,Oman,alpha,1006091.0301969708,1700.0,1004551.1731186134,748,29.91009,0.016,1.67,0.02672,1.0,7.017
947,947,51633,20,hybrid,1000,216,Bangladesh,alpha,971956.5697736776,2651.9054069276,969436.5835110229,843,30.306942,0.016,1.67,0.02672,1.0,3.4690000000000003
948,948,51633,20,hybrid,1000,216,Oman,delta,1017705.3769462404,1340.0,1016442.4064972254,885,30.08054,0.016,2.2,0.0352,1.0,7.017
949,949,51633,20,hybrid,1000,216,Bangladesh,beta,872075.9019587608,2427.43008370688,869610.5592988157,900,30.113548,0.016,1.0,0.016,1.0,3.4690000000000003
953,953,51633,20,hybrid,1000,216,Bangladesh,delta,993858.8131226024,2560.0,991522.9227989424,43,30.235353,0.016,2.2,0.0352,1.0,3.4690000000000003
954,954,51633,20,hybrid,1000,216,Bangladesh,delta,990136.7731716888,2880.0,987266.8718325422,342,30.12672,0.016,2.2,0.0352,1.0,3.4690000000000003
958,958,51633,20,hybrid,1000,216,Bangladesh,delta,992351.4212675327,2360.0,990067.024025322,337,30.088163,0.016,2.2,0.0352,1.0,3.4690000000000003
960,960,51633,20,hybrid,1000,216,Oman,gamma,1015507.0013964844,1790.0495199633192,1013850.8901024592,985,29.929508,0.016,2.05,0.0327999999999999,1.0,7.017
962,962,51633,20,hybrid,1000,216,Oman,beta,956160.49827505,1260.0000000000002,955086.1073314892,525,29.900347,0.016,1.0,0.016,1.0,7.017
963,963,51633,20,hybrid,1000,216,Oman,gamma,1014620.1144262326,1380.0,1013272.8151508922,764,29.967554,0.016,2.05,0.0327999999999999,1.0,7.017
966,966,51633,20,hybrid,1000,216,Oman,gamma,1014182.8236843052,1120.0,1013062.4166307544,340,29.94856,0.016,2.05,0.0327999999999999,1.0,7.017
969,969,51633,20,hybrid,1000,216,Oman,alpha,1006616.2093996912,1520.0,1005227.220709606,365,29.964045,0.016,1.67,0.02672,1.0,7.017
973,973,51633,20,hybrid,1000,216,Bangladesh,delta,990924.3459180502,2540.0,988280.3574776668,564,30.162481,0.016,2.2,0.0352,1.0,3.4690000000000003
974,974,51633,20,hybrid,1000,216,Bangladesh,beta,870697.6220378674,2280.0,868389.8494823663,524,30.261646,0.016,1.0,0.016,1.0,3.4690000000000003
976,976,51633,20,hybrid,1000,216,Bangladesh,delta,992046.1762319814,2540.0,989587.0956398732,362,30.182184,0.016,2.2,0.0352,1.0,3.4690000000000003
978,978,51633,20,hybrid,1000,216,Bangladesh,delta,991410.3014033769,2820.0,988851.3036367452,108,30.323536,0.016,2.2,0.0352,1.0,3.4690000000000003
980,980,51633,20,hybrid,1000,216,Bangladesh,delta,991656.4782841308,2900.0,988842.1443998016,638,30.12049,0.016,2.2,0.0352,1.0,3.4690000000000003
985,985,51633,20,hybrid,1000,216,Oman,gamma,1014068.217217895,1280.0,1012819.0514718428,688,29.996439,0.016,2.05,0.0327999999999999,1.0,7.017
987,987,51633,20,hybrid,1000,216,Bangladesh,delta,992959.2250490186,2620.0,990359.6176670416,392,30.180515,0.016,2.2,0.0352,1.0,3.4690000000000003
989,989,51633,20,hybrid,1000,216,Oman,gamma,1015472.8102774834,1740.0,1013692.0722153076,875,30.131207,0.016,2.05,0.0327999999999999,1.0,7.017
990,990,51633,20,hybrid,1000,216,Bangladesh,delta,994406.2040789084,2700.0,991672.7546292618,164,30.183092,0.016,2.2,0.0352,1.0,3.4690000000000003
991,991,51633,20,hybrid,1000,216,Oman,alpha,1006583.9022339986,1460.0,1004976.5107269648,592,29.938637,0.016,1.67,0.02672,1.0,7.017
995,995,51633,20,hybrid,1000,216,Oman,gamma,1014856.37452043,1340.0,1013619.1150380238,21,29.976515,0.016,2.05,0.0327999999999999,1.0,7.017
997,997,51633,20,hybrid,1000,216,Bangladesh,delta,994042.9598534612,2860.0000000000005,991318.5237315416,418,30.30996,0.016,2.2,0.0352,1.0,3.4690000000000003
998,998,51633,20,hybrid,1000,216,Bangladesh,delta,991242.5302162912,2880.0,988145.7802752826,491,30.04122,0.016,2.2,0.0352,1.0,3.4690000000000003
